JD,WD,new
126.78030615841,32.9391915386171,"126.78030615841,32.9391915386171"
126.773859433626,32.9207062802334,"126.773859433626,32.9207062802334"
126.73685411906901,32.9218270941683,"126.73685411906901,32.9218270941683"
126.70434593736401,32.927778580984395,"126.70434593736401,32.927778580984395"
126.668290265019,32.904807922020105,"126.668290265019,32.904807922020105"
126.649522123025,32.913747253656304,"126.649522123025,32.913747253656304"
126.638793129788,32.9023684756883,"126.638793129788,32.9023684756883"
126.630318560223,32.885486760389,"126.630318560223,32.885486760389"
126.60984036432501,32.8665114690663,"126.60984036432501,32.8665114690663"
126.59313146420601,32.873278202562396,"126.59313146420601,32.873278202562396"
126.58044700831199,32.8563175462536,"126.58044700831199,32.8563175462536"
126.544227443697,32.838172941854204,"126.544227443697,32.838172941854204"
126.506922346806,32.8525547624801,"126.506922346806,32.8525547624801"
126.499504027933,32.8652573259801,"126.499504027933,32.8652573259801"
126.46006406001601,32.854700448502896,"126.46006406001601,32.854700448502896"
126.42182737598,32.8452978450418,"126.42182737598,32.8452978450418"
126.414994948324,32.8305101984805,"126.414994948324,32.8305101984805"
126.398820423948,32.8177407432846,"126.398820423948,32.8177407432846"
126.38777644973801,32.8156699705536,"126.38777644973801,32.8156699705536"
126.373063285044,32.8084439340897,"126.373063285044,32.8084439340897"
126.36326628053499,32.7924847606989,"126.36326628053499,32.7924847606989"
128.234014011184,32.5345281840649,"128.234014011184,32.5345281840649"
128.213792663159,32.5314811766497,"128.213792663159,32.5314811766497"
128.192408005404,32.5282588785776,"128.192408005404,32.5282588785776"
128.170842916082,32.525009392589105,"128.170842916082,32.525009392589105"
128.149464361097,32.521788014098895,"128.149464361097,32.521788014098895"
128.128763236416,32.518668712639396,"128.128763236416,32.518668712639396"
128.108611884434,32.5156322524171,"128.108611884434,32.5156322524171"
128.08745257030898,32.5124439097329,"128.08745257030898,32.5124439097329"
128.067343727485,32.5094138549055,"128.067343727485,32.5094138549055"
128.048267435771,32.5065393876723,"128.048267435771,32.5065393876723"
128.028313754457,32.503532713001,"128.028313754457,32.503532713001"
128.00811302550198,32.5004888125228,"128.00811302550198,32.5004888125228"
127.987531782927,32.4973875752233,"127.987531782927,32.4973875752233"
127.968162401834,32.49446894448961,"127.968162401834,32.49446894448961"
127.94769873495001,32.4913854238132,"127.94769873495001,32.4913854238132"
127.92863847238002,32.4885133718947,"127.92863847238002,32.4885133718947"
127.90851129321301,32.4854805540976,"127.90851129321301,32.4854805540976"
127.887231909489,32.482274119001396,"127.887231909489,32.482274119001396"
127.867028926351,32.4792298788568,"127.867028926351,32.4792298788568"
127.845947712421,32.4760533045212,"127.845947712421,32.4760533045212"
127.82547609129601,32.4729685852782,"127.82547609129601,32.4729685852782"
127.805552214763,32.4699664016718,"127.805552214763,32.4699664016718"
127.78658797581998,32.467108818853305,"127.78658797581998,32.467108818853305"
127.766304837646,32.4640525007312,"127.766304837646,32.4640525007312"
127.747229466267,32.461178172176396,"127.747229466267,32.461178172176396"
127.72587489062401,32.4579604069585,"127.72587489062401,32.4579604069585"
127.705086856921,32.454828009812395,"127.705086856921,32.454828009812395"
127.684172854711,32.451676631391,"127.684172854711,32.451676631391"
127.664138727964,32.448657834984104,"127.664138727964,32.448657834984104"
127.643465431408,32.4455427267418,"127.643465431408,32.4455427267418"
127.619050223173,32.4409324013468,"127.619050223173,32.4409324013468"
127.599309594423,32.437045366134896,"127.599309594423,32.437045366134896"
127.578989462731,32.4330442236991,"127.578989462731,32.4330442236991"
127.558618319753,32.429033036868894,"127.558618319753,32.429033036868894"
127.539719181508,32.4253116956307,"127.539719181508,32.4253116956307"
127.519947901157,32.4214186249547,"127.519947901157,32.4214186249547"
127.499641934403,32.4174202716709,"127.499641934403,32.4174202716709"
127.478352565055,32.4132282811653,"127.478352565055,32.4132282811653"
127.459291647279,32.4094750846735,"127.459291647279,32.4094750846735"
127.44015296683901,32.4057065762982,"127.44015296683901,32.4057065762982"
127.42078080534,32.4018920942553,"127.42078080534,32.4018920942553"
127.401458999261,32.3980875274637,"127.401458999261,32.3980875274637"
127.381784578712,32.394213529,"127.381784578712,32.394213529"
127.361537384824,32.3902267484073,"127.361537384824,32.3902267484073"
127.34261386402599,32.3865006061143,"127.34261386402599,32.3865006061143"
127.323390766735,32.382715475610105,"127.323390766735,32.382715475610105"
127.28893621968099,32.3792861324036,"127.28893621968099,32.3792861324036"
127.267159696152,32.378533823084,"127.267159696152,32.378533823084"
127.246186505988,32.3778092663659,"127.246186505988,32.3778092663659"
127.226038757244,32.3771132260118,"127.226038757244,32.3771132260118"
127.20591954469101,32.3764181714919,"127.20591954469101,32.3764181714919"
127.185457921913,32.3757112877927,"127.185457921913,32.3757112877927"
127.16461176497101,32.3749911196665,"127.16461176497101,32.3749911196665"
127.145273866362,32.3743230570474,"127.145273866362,32.3743230570474"
127.12352900450199,32.3735718415374,"127.12352900450199,32.3735718415374"
127.103221599899,32.3728702855834,"127.103221599899,32.3728702855834"
127.082180076243,32.3721433681615,"127.082180076243,32.3721433681615"
127.061072127035,32.3714141559488,"127.061072127035,32.3714141559488"
127.041403241259,32.3707346587805,"127.041403241259,32.3707346587805"
127.021297790522,32.3700400796874,"127.021297790522,32.3700400796874"
127.001122241707,32.3693430789297,"127.001122241707,32.3693430789297"
126.98161671775499,32.3686692253905,"126.98161671775499,32.3686692253905"
126.960980186535,32.367956299163396,"126.960980186535,32.367956299163396"
126.939452497354,32.3672125862756,"126.939452497354,32.3672125862756"
126.91878600507799,32.3664986249897,"126.91878600507799,32.3664986249897"
126.89954320663601,32.3658338477775,"126.89954320663601,32.3658338477775"
126.88015230311001,32.3651639540079,"126.88015230311001,32.3651639540079"
126.859161936766,32.364438803907596,"126.859161936766,32.364438803907596"
126.83926063834998,32.363751277625,"126.83926063834998,32.363751277625"
126.818741726437,32.363042414769204,"126.818741726437,32.363042414769204"
126.797384157082,32.3623045789779,"126.797384157082,32.3623045789779"
126.777524828813,32.3616185026299,"126.777524828813,32.3616185026299"
126.75159622500601,32.3558766130272,"126.75159622500601,32.3558766130272"
126.733249062764,32.3507072781953,"126.733249062764,32.3507072781953"
126.71439057516899,32.3453938768357,"126.71439057516899,32.3453938768357"
126.695530865761,32.3400801312287,"126.695530865761,32.3400801312287"
126.674532073229,32.334163696401895,"126.674532073229,32.334163696401895"
126.656080705343,32.3289650015054,"126.656080705343,32.3289650015054"
126.63773176051501,32.3237951644277,"126.63773176051501,32.3237951644277"
126.617877171661,32.318201110351,"126.617877171661,32.318201110351"
126.598259853159,32.3126739074786,"126.598259853159,32.3126739074786"
126.579246390756,32.30731684178211,"126.579246390756,32.30731684178211"
126.56035847123199,32.3019951479415,"126.56035847123199,32.3019951479415"
126.541754440016,32.2967534399697,"126.541754440016,32.2967534399697"
126.523027520821,32.2914771081637,"126.523027520821,32.2914771081637"
126.50206930972999,32.2855721072061,"126.50206930972999,32.2855721072061"
126.48164863402901,32.2798185574854,"126.48164863402901,32.2798185574854"
126.462345095786,32.274379762575,"126.462345095786,32.274379762575"
126.44175952261699,32.2685797527963,"126.44175952261699,32.2685797527963"
126.422838067691,32.263248610316,"126.422838067691,32.263248610316"
126.402031548217,32.257386348652396,"126.402031548217,32.257386348652396"
126.383216233499,32.2520851113023,"126.383216233499,32.2520851113023"
126.362965077956,32.2463793240881,"126.362965077956,32.2463793240881"
126.343442968985,32.2408789466147,"126.343442968985,32.2408789466147"
126.325070852411,32.23570258087,"126.325070852411,32.23570258087"
126.290796106031,32.2246041091145,"126.290796106031,32.2246041091145"
126.272995057806,32.218238362095796,"126.272995057806,32.218238362095796"
126.25278329468,32.211010530945394,"126.25278329468,32.211010530945394"
126.23289329017099,32.2038977623425,"126.23289329017099,32.2038977623425"
126.21435677533199,32.19726900865429,"126.21435677533199,32.19726900865429"
126.19646776010401,32.190871804179395,"126.19646776010401,32.190871804179395"
126.17882298771002,32.18456194220711,"126.17882298771002,32.18456194220711"
126.158566624342,32.1773181617792,"126.158566624342,32.1773181617792"
126.139258133317,32.1704133454093,"126.139258133317,32.1704133454093"
126.119034306199,32.1631812001134,"126.119034306199,32.1631812001134"
126.09879872256799,32.1559448506272,"126.09879872256799,32.1559448506272"
126.080006111519,32.149224515608,"126.080006111519,32.149224515608"
126.06175203769199,32.142696764288004,"126.06175203769199,32.142696764288004"
126.042598033256,32.1358471931222,"126.042598033256,32.1358471931222"
126.02478274904699,32.1294763552417,"126.02478274904699,32.1294763552417"
126.004624745492,32.122267748792304,"126.004624745492,32.122267748792304"
125.984592921502,32.115104264809105,"125.984592921502,32.115104264809105"
125.96454420683001,32.1079347406302,"125.96454420683001,32.1079347406302"
125.94674387739599,32.1015692506545,"125.94674387739599,32.1015692506545"
125.927687363754,32.0947545427017,"125.927687363754,32.0947545427017"
125.908558250891,32.087913872891605,"125.908558250891,32.087913872891605"
125.89068930251499,32.0815238444268,"125.89068930251499,32.0815238444268"
125.872452094116,32.075002124271194,"125.872452094116,32.075002124271194"
125.853832211385,32.0683435577931,"125.853832211385,32.0683435577931"
125.834643284307,32.0614814981099,"125.834643284307,32.0614814981099"
125.81603203406401,32.054826018654104,"125.81603203406401,32.054826018654104"
125.796015900287,32.0486997044757,"125.796015900287,32.0486997044757"
125.77544574931801,32.0424383886812,"125.77544574931801,32.0424383886812"
125.75585419374399,32.036474945995,"125.75585419374399,32.036474945995"
125.735984952141,32.0304269788963,"125.735984952141,32.0304269788963"
125.71540708862801,32.0241633154927,"125.71540708862801,32.0241633154927"
125.69495029661002,32.0179365048504,"125.69495029661002,32.0179365048504"
125.67508462988899,32.0118896259045,"125.67508462988899,32.0118896259045"
125.656265049268,32.0061611634561,"125.656265049268,32.0061611634561"
125.63632336557801,32.000091145824896,"125.63632336557801,32.000091145824896"
125.61750053473699,31.994361694046802,"125.61750053473699,31.994361694046802"
125.598672444713,31.988630641434398,"125.598672444713,31.988630641434398"
125.580512880699,31.9831030803994,"125.580512880699,31.9831030803994"
125.562335983298,31.977570243282,"125.562335983298,31.977570243282"
125.54291277446998,31.971658043396,"125.54291277446998,31.971658043396"
125.524389401406,31.9660197430983,"125.524389401406,31.9660197430983"
125.503965130697,31.9598028315661,"125.503965130697,31.9598028315661"
125.484896097238,31.9539984385616,"125.484896097238,31.9539984385616"
125.464200740809,31.9476990116748,"125.464200740809,31.9476990116748"
125.445656423124,31.942054336077,"125.445656423124,31.942054336077"
125.425440280717,31.9359007763899,"125.425440280717,31.9359007763899"
125.40551736737301,31.929836472234893,"125.40551736737301,31.929836472234893"
125.366472885571,31.922998397099494,"125.366472885571,31.922998397099494"
125.34661585526301,31.9218360191483,"125.34661585526301,31.9218360191483"
125.326188201257,31.9206402383975,"125.326188201257,31.9206402383975"
125.304835283358,31.919390295149498,"125.304835283358,31.919390295149498"
125.284708880697,31.918212148854398,"125.284708880697,31.918212148854398"
125.26273857763901,31.916926065514602,"125.26273857763901,31.916926065514602"
125.242980860062,31.9157695010676,"125.242980860062,31.9157695010676"
125.222853625496,31.914591306075,"125.222853625496,31.914591306075"
125.202275480198,31.913386715962602,"125.202275480198,31.913386715962602"
125.183102952508,31.912264406981397,"125.183102952508,31.912264406981397"
125.163886831243,31.9111395461478,"125.163886831243,31.9111395461478"
125.143892205306,31.909969113713004,"125.143892205306,31.909969113713004"
125.123485971943,31.9087745868699,"125.123485971943,31.9087745868699"
125.102523517011,31.907547500289606,"125.102523517011,31.907547500289606"
125.08296898736401,31.9064028299257,"125.08296898736401,31.9064028299257"
125.061353031744,31.905137489146398,"125.061353031744,31.905137489146398"
125.04069576828002,31.903928267666107,"125.04069576828002,31.903928267666107"
125.01989413803301,31.9027105953368,"125.01989413803301,31.9027105953368"
124.999291128011,31.9015045497093,"124.999291128011,31.9015045497093"
124.97739451572201,31.900222780032106,"124.97739451572201,31.900222780032106"
124.956124201236,31.898977672169,"124.956124201236,31.898977672169"
124.93547440935,31.8977688880552,"124.93547440935,31.8977688880552"
124.915546355679,31.8966023525845,"124.915546355679,31.8966023525845"
124.89522511305599,31.895412800874094,"124.89522511305599,31.895412800874094"
124.87362111651501,31.8941481601475,"124.87362111651501,31.8941481601475"
124.852881728642,31.892934131321997,"124.852881728642,31.892934131321997"
124.833203676161,31.891782230258602,"124.833203676161,31.891782230258602"
124.812795328239,31.8905875796349,"124.812795328239,31.8905875796349"
124.79132895448099,31.8893309949814,"124.79132895448099,31.8893309949814"
124.769648679928,31.888061889142104,"124.769648679928,31.888061889142104"
124.72946601154301,31.8842811437922,"124.72946601154301,31.8842811437922"
124.710457805708,31.881833037856,"124.710457805708,31.881833037856"
124.689929766126,31.879189189404503,"124.689929766126,31.879189189404503"
124.66824940338499,31.8763969308827,"124.66824940338499,31.8763969308827"
124.648691574559,31.873878037870693,"124.648691574559,31.873878037870693"
124.629096266246,31.8713543177984,"124.629096266246,31.8713543177984"
124.60809772497801,31.868649872466893,"124.60809772497801,31.868649872466893"
124.58818855872101,31.8660857299842,"124.58818855872101,31.8660857299842"
124.568321092834,31.863526958178,"124.568321092834,31.863526958178"
124.54681517026,31.8607571661642,"124.54681517026,31.8607571661642"
124.526084129389,31.858087172759102,"124.526084129389,31.858087172759102"
124.506320376052,31.855541758305602,"124.506320376052,31.855541758305602"
124.48572845786998,31.852889682797894,"124.48572845786998,31.852889682797894"
124.465351027263,31.8502652315863,"124.465351027263,31.8502652315863"
124.44503978003799,31.847649304268604,"124.44503978003799,31.847649304268604"
124.424131534779,31.8449564883458,"124.424131534779,31.8449564883458"
124.402875957267,31.842218938787603,"124.402875957267,31.842218938787603"
124.367111552647,31.836495521778197,"124.367111552647,31.836495521778197"
124.346532941311,31.8327006532057,"124.346532941311,31.8327006532057"
124.32607671813801,31.828928354037398,"124.32607671813801,31.828928354037398"
124.304807994783,31.8250062230189,"124.304807994783,31.8250062230189"
124.28542833486901,31.8214324511472,"124.28542833486901,31.8214324511472"
124.26528681374201,31.8177181856762,"124.26528681374201,31.8177181856762"
124.244769503376,31.813934621517,"124.244769503376,31.813934621517"
124.223776137705,31.810063268765504,"124.223776137705,31.810063268765504"
124.20329476862,31.806286332480003,"124.20329476862,31.806286332480003"
124.183391186803,31.802615945014,"124.183391186803,31.802615945014"
124.161962554935,31.798664325524307,"124.161962554935,31.798664325524307"
124.140515115896,31.794709237834397,"124.140515115896,31.794709237834397"
124.11867126370599,31.782475411295,"124.11867126370599,31.782475411295"
124.10259400034799,31.771176155369,"124.10259400034799,31.771176155369"
124.087275387704,31.760410086490804,"124.087275387704,31.760410086490804"
124.072494914778,31.750022227402606,"124.072494914778,31.750022227402606"
124.056553504451,31.7388184502986,"124.056553504451,31.7388184502986"
124.040676930146,31.7276602405773,"124.040676930146,31.7276602405773"
124.024007353088,31.7159447008642,"124.024007353088,31.7159447008642"
124.008126276268,31.7047833267318,"124.008126276268,31.7047833267318"
123.992819132893,31.694025318566602,"123.992819132893,31.694025318566602"
123.977632078617,31.683351710179306,"123.977632078617,31.683351710179306"
123.961362552277,31.6719173299742,"123.961362552277,31.6719173299742"
123.946124007358,31.6612075334656,"123.946124007358,31.6612075334656"
123.930185412496,31.6500057350979,"123.930185412496,31.6500057350979"
123.913625281355,31.6383671150325,"123.913625281355,31.6383671150325"
123.89687054231001,31.626591722652503,"123.89687054231001,31.626591722652503"
123.869804829495,31.6018376348244,"123.869804829495,31.6018376348244"
123.85834533285102,31.588307724920696,"123.85834533285102,31.588307724920696"
123.84705527980101,31.5749778723705,"123.84705527980101,31.5749778723705"
123.834460968542,31.560108118320198,"123.834460968542,31.560108118320198"
123.82229677765899,31.5457461954712,"123.82229677765899,31.5457461954712"
123.810475861151,31.5317895671567,"123.810475861151,31.5317895671567"
123.79821474232,31.5173132041676,"123.79821474232,31.5173132041676"
123.786185685487,31.5031108303437,"123.786185685487,31.5031108303437"
123.77347260438,31.4881008480289,"123.77347260438,31.4881008480289"
123.761948254102,31.4744943672385,"123.761948254102,31.4744943672385"
123.749291671959,31.459551091682602,"123.749291671959,31.459551091682602"
123.731583834123,31.431121081925106,"123.731583834123,31.431121081925106"
123.724615908271,31.4158260769335,"123.724615908271,31.4158260769335"
123.716882966353,31.398851816910806,"123.716882966353,31.398851816910806"
123.70989738473499,31.383518056479502,"123.70989738473499,31.383518056479502"
123.702186395042,31.3665919828747,"123.702186395042,31.3665919828747"
123.69509820614901,31.3510329934705,"123.69509820614901,31.3510329934705"
123.68787702866399,31.335182086325997,"123.68787702866399,31.335182086325997"
123.68045082452998,31.318881133688997,"123.68045082452998,31.318881133688997"
123.67346696889,31.30355116188,"123.67346696889,31.30355116188"
123.666239945709,31.2876874230911,"123.666239945709,31.2876874230911"
123.65539540305299,31.2621016573425,"123.65539540305299,31.2621016573425"
123.64868428084299,31.245587257638107,"123.64868428084299,31.245587257638107"
123.641517587883,31.227951811820606,"123.641517587883,31.227951811820606"
123.634637525017,31.211021691254395,"123.634637525017,31.211021691254395"
123.627976465181,31.194630482577896,"123.627976465181,31.194630482577896"
123.620822835046,31.177027181118802,"123.620822835046,31.177027181118802"
123.614112279613,31.160514176112102,"123.614112279613,31.160514176112102"
123.60698582661,31.1429777508037,"123.60698582661,31.1429777508037"
123.599962629112,31.125695411567893,"123.599962629112,31.125695411567893"
123.593193461575,31.1090381767778,"123.593193461575,31.1090381767778"
123.58609607838699,31.0915732850419,"123.58609607838699,31.0915732850419"
123.579423752398,31.0751543531716,"123.579423752398,31.0751543531716"
123.57517028091101,31.0448525850736,"123.57517028091101,31.0448525850736"
123.576141357486,31.0273908626687,"123.576141357486,31.0273908626687"
123.577093339325,31.0102724983252,"123.577093339325,31.0102724983252"
123.578111764627,30.9919593597004,"123.578111764627,30.9919593597004"
123.579120225341,30.9738254025088,"123.579120225341,30.9738254025088"
123.580080676646,30.956554741757003,"123.580080676646,30.956554741757003"
123.58098989599199,30.9402053248006,"123.58098989599199,30.9402053248006"
123.581945612661,30.9230198014143,"123.581945612661,30.9230198014143"
123.582924791684,30.905412382270498,"123.582924791684,30.905412382270498"
123.583886357407,30.888121682272,"123.583886357407,30.888121682272"
123.58487958587901,30.8702616284582,"123.58487958587901,30.8702616284582"
123.58961561687599,30.8474496975621,"123.58961561687599,30.8474496975621"
123.59414824169701,30.829947584901294,"123.59414824169701,30.829947584901294"
123.598648659568,30.8125698349861,"123.598648659568,30.8125698349861"
123.60320971444901,30.794957943523396,"123.60320971444901,30.794957943523396"
123.60777932487301,30.777313016001,"123.60777932487301,30.777313016001"
123.611980286968,30.7610915737321,"123.611980286968,30.7610915737321"
123.616250234777,30.744603752531,"123.616250234777,30.744603752531"
123.620359431442,30.7287366499565,"123.620359431442,30.7287366499565"
123.624883151349,30.7112689224058,"123.624883151349,30.7112689224058"
123.645438325304,30.68411936946689,"123.645438325304,30.68411936946689"
123.66097969293699,30.6740885732432,"123.66097969293699,30.6740885732432"
123.676332318915,30.6641795957119,"123.676332318915,30.6641795957119"
123.692889813684,30.6534929650418,"123.692889813684,30.6534929650418"
123.71013449143601,30.642362808895804,"123.71013449143601,30.642362808895804"
123.726841955432,30.631579384250198,"123.726841955432,30.631579384250198"
123.742751347416,30.621311055696307,"123.742751347416,30.621311055696307"
123.759034593214,30.6108014323274,"123.759034593214,30.6108014323274"
123.77439350990801,30.6008883946067,"123.77439350990801,30.6008883946067"
123.79039802130801,30.590558673548003,"123.79039802130801,30.590558673548003"
123.807701860704,30.579390332964202,"123.807701860704,30.579390332964202"
123.82333300566201,30.5693015921579,"123.82333300566201,30.5693015921579"
123.838951825221,30.55922080648,"123.838951825221,30.55922080648"
123.866570506717,30.5442361366763,"123.866570506717,30.5442361366763"
123.883124865151,30.536213205285396,"123.883124865151,30.536213205285396"
123.900530996285,30.5277774693772,"123.900530996285,30.5277774693772"
123.917674530813,30.5194689987188,"123.917674530813,30.5194689987188"
123.934799498205,30.5111695264673,"123.934799498205,30.5111695264673"
123.952135736517,30.5027676635312,"123.952135736517,30.5027676635312"
123.96887536431801,30.494654942890396,"123.96887536431801,30.494654942890396"
123.98683790880699,30.4859495459026,"123.98683790880699,30.4859495459026"
124.003332937322,30.4779553682601,"124.003332937322,30.4779553682601"
124.019848452685,30.469951261838798,"124.019848452685,30.469951261838798"
124.04424659488001,30.463006509767602,"124.04424659488001,30.463006509767602"
124.063076411366,30.458581463940398,"124.063076411366,30.458581463940398"
124.08248554990101,30.454020276233397,"124.08248554990101,30.454020276233397"
124.1013419799,30.4495889761757,"124.1013419799,30.4495889761757"
124.12043776099001,30.445101428116608,"124.12043776099001,30.445101428116608"
124.140208167556,30.4404553416749,"124.140208167556,30.4404553416749"
124.16012155792801,30.435775653743,"124.16012155792801,30.435775653743"
124.179036112773,30.431330694226304,"124.179036112773,30.431330694226304"
124.199214352224,30.42658876621289,"124.199214352224,30.42658876621289"
124.217851525121,30.4222089920278,"124.217851525121,30.4222089920278"
124.236891159645,30.417734638527694,"124.236891159645,30.417734638527694"
124.256257754202,30.4131834487435,"124.256257754202,30.4131834487435"
124.286636539,30.4100999012363,"124.286636539,30.4100999012363"
124.30687406810499,30.4093997682192,"124.30687406810499,30.4093997682192"
124.327826610618,30.408674898758697,"124.327826610618,30.408674898758697"
124.347819988499,30.4079832123425,"124.347819988499,30.4079832123425"
124.368940341551,30.4072525373462,"124.368940341551,30.4072525373462"
124.388653583301,30.406570542456798,"124.388653583301,30.406570542456798"
124.410275501019,30.4058225154418,"124.410275501019,30.4058225154418"
124.430820954581,30.4051117295393,"124.430820954581,30.4051117295393"
124.451067666763,30.404411278826494,"124.451067666763,30.404411278826494"
124.47057307892,30.403736473963104,"124.47057307892,30.403736473963104"
124.490084923106,30.403061446578608,"124.490084923106,30.403061446578608"
124.50929553133,30.402396840686002,"124.50929553133,30.402396840686002"
124.530554904426,30.4016613561834,"124.530554904426,30.4016613561834"
124.56031907868,30.4065553815566,"124.56031907868,30.4065553815566"
124.57916357006,30.411681660821,"124.57916357006,30.411681660821"
124.597193707759,30.4165864109229,"124.597193707759,30.4165864109229"
124.615350954634,30.421525738617,"124.615350954634,30.421525738617"
124.635245237262,30.426937593278303,"124.635245237262,30.426937593278303"
124.654371868697,30.432140623285303,"124.654371868697,30.432140623285303"
124.674081727117,30.437502308909107,"124.674081727117,30.437502308909107"
124.692426290448,30.4424925924207,"124.692426290448,30.4424925924207"
124.712187289517,30.447868189868608,"124.712187289517,30.447868189868608"
124.730816953258,30.4529360294304,"124.730816953258,30.4529360294304"
124.767402879456,30.4667679111668,"124.767402879456,30.4667679111668"
124.783904042351,30.474893321244107,"124.783904042351,30.474893321244107"
124.80267014921101,30.4841340223248,"124.80267014921101,30.4841340223248"
124.820675806626,30.4930002671553,"124.820675806626,30.4930002671553"
124.83830867597601,30.5016829457777,"124.83830867597601,30.5016829457777"
124.857148688036,30.5109600388421,"124.857148688036,30.5109600388421"
124.875035665678,30.5197678440442,"124.875035665678,30.5197678440442"
124.89220135597601,30.528220476978504,"124.89220135597601,30.528220476978504"
124.909989683404,30.5369797053955,"124.909989683404,30.5369797053955"
124.927913860462,30.545805828125,"124.927913860462,30.545805828125"
124.94642925089,30.5549230728266,"124.94642925089,30.5549230728266"
124.96511717250601,30.5641252743678,"124.96511717250601,30.5641252743678"
124.994159701273,30.5846260441265,"124.994159701273,30.5846260441265"
125.007595591671,30.597340298172107,"125.007595591671,30.597340298172107"
125.021714240739,30.61070064019,"125.021714240739,30.61070064019"
125.03596367818899,30.624184745996494,"125.03596367818899,30.624184745996494"
125.050461972596,30.6379043427524,"125.050461972596,30.6379043427524"
125.063758362268,30.650486588600195,"125.063758362268,30.650486588600195"
125.077219181429,30.663224432494697,"125.077219181429,30.663224432494697"
125.091443726882,30.6766849832442,"125.091443726882,30.6766849832442"
125.105673062001,30.690150066409107,"125.105673062001,30.690150066409107"
125.11979692312599,30.7035153405453,"125.11979692312599,30.7035153405453"
125.133278763537,30.7162730766468,"125.133278763537,30.7162730766468"
125.147181686082,30.729429278727302,"125.147181686082,30.729429278727302"
125.1616555956,30.743125800297197,"125.1616555956,30.743125800297197"
125.175717581206,30.756432522224397,"125.175717581206,30.756432522224397"
125.189361259267,30.7693434037394,"125.189361259267,30.7693434037394"
125.205877606723,30.7963744861937,"125.205877606723,30.7963744861937"
125.21121997844601,30.8121585207468,"125.21121997844601,30.8121585207468"
125.21709389707199,30.8295130103575,"125.21709389707199,30.8295130103575"
125.223127409245,30.847339019021806,"125.223127409245,30.847339019021806"
125.22874483349399,30.863935696126198,"125.22874483349399,30.863935696126198"
125.234364707224,30.8805396102212,"125.234364707224,30.8805396102212"
125.240201195182,30.897783510943604,"125.240201195182,30.897783510943604"
125.24623640120899,30.915614524096494,"125.24623640120899,30.915614524096494"
125.252066341904,30.932839080935,"125.252066341904,30.932839080935"
125.257485419921,30.948849744195105,"125.257485419921,30.948849744195105"
125.26309013560899,30.965408873863,"125.26309013560899,30.965408873863"
125.26902017889299,30.9829291837466,"125.26902017889299,30.9829291837466"
125.274868962656,31.0002094124185,"125.274868962656,31.0002094124185"
125.28024308992501,31.0160872687154,"125.28024308992501,31.0160872687154"
125.285818528069,31.032559897894398,"125.285818528069,31.032559897894398"
125.291480943886,31.049289502564,"125.291480943886,31.049289502564"
125.297237756187,31.066298001595502,"125.297237756187,31.066298001595502"
125.295446673379,31.0889856032243,"125.295446673379,31.0889856032243"
125.291783005257,31.1062198538768,"125.291783005257,31.1062198538768"
125.2879870507,31.1240763927629,"125.2879870507,31.1240763927629"
125.284563314988,31.140181978055395,"125.284563314988,31.140181978055395"
125.28106265063299,31.156649443151498,"125.28106265063299,31.156649443151498"
125.277596723601,31.1729535005118,"125.277596723601,31.1729535005118"
125.27378166435301,31.1908999097189,"125.27378166435301,31.1908999097189"
125.26992754443998,31.209030064089397,"125.26992754443998,31.209030064089397"
125.26651970776399,31.225060858773798,"125.26651970776399,31.225060858773798"
125.262669828913,31.243171062776106,"125.262669828913,31.243171062776106"
125.259233697472,31.2593349587834,"125.259233697472,31.2593349587834"
125.25571823878599,31.275872017852397,"125.25571823878599,31.275872017852397"
125.25197079167201,31.293500373014894,"125.25197079167201,31.293500373014894"
125.248460782732,31.310011795950107,"125.248460782732,31.310011795950107"
125.24468195536801,31.327787766856797,"125.24468195536801,31.327787766856797"
125.241000730952,31.345104604019298,"125.241000730952,31.345104604019298"
125.23724439983,31.3627747504221,"125.23724439983,31.3627747504221"
125.233426347884,31.3807352375701,"125.233426347884,31.3807352375701"
125.22311757403901,31.3970047781283,"125.22311757403901,31.3970047781283"
125.212483345737,31.4130417004454,"125.212483345737,31.4130417004454"
125.20269855259501,31.427797634119802,"125.20269855259501,31.427797634119802"
125.191993086073,31.4439419870621,"125.191993086073,31.4439419870621"
125.182119270663,31.4588321705544,"125.182119270663,31.4588321705544"
125.171499965152,31.4748465885914,"125.171499965152,31.4748465885914"
125.161537147399,31.489870991851696,"125.161537147399,31.489870991851696"
125.150851829172,31.505984960205804,"125.150851829172,31.505984960205804"
125.14100657408899,31.520832073365398,"125.14100657408899,31.520832073365398"
125.13077994524201,31.5362543163078,"125.13077994524201,31.5362543163078"
125.121304877009,31.5505431700816,"125.121304877009,31.5505431700816"
125.111524633988,31.5652922419558,"125.111524633988,31.5652922419558"
125.10158005781601,31.580289136044,"125.10158005781601,31.580289136044"
125.09101854326799,31.5962164025598,"125.09101854326799,31.5962164025598"
125.07366246752301,31.607524887182397,"125.07366246752301,31.607524887182397"
125.056059788323,31.618342922199002,"125.056059788323,31.618342922199002"
125.04022094964199,31.628076958111,"125.04022094964199,31.628076958111"
125.02388186027201,31.6381184318513,"125.02388186027201,31.6381184318513"
125.00739353630699,31.6482516203273,"125.00739353630699,31.6482516203273"
124.989768599629,31.659083334067503,"124.989768599629,31.659083334067503"
124.974178314275,31.6686646171754,"124.974178314275,31.6686646171754"
